Age	Sex	Cancer_ICD9	Organ	Gene	Years_5int	Cases_5int	Version	air
27	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	718	0	V3_20190219_B	0
28	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	718	0	V3_20190219_B	0
29	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	718	0	V3_20190219_B	0
30	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1054	1	V3_20190219_B	0.00094876660341556
31	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1054	1	V3_20190219_B	0.00094876660341556
32	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1054	1	V3_20190219_B	0.00094876660341556
33	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1054	1	V3_20190219_B	0.00094876660341556
34	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1054	1	V3_20190219_B	0.00094876660341556
35	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1408	2	V3_20190219_B	0.00142045454545455
36	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1408	2	V3_20190219_B	0.00142045454545455
37	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1408	2	V3_20190219_B	0.00142045454545455
38	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1408	2	V3_20190219_B	0.00142045454545455
39	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1408	2	V3_20190219_B	0.00142045454545455
40	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1683	1	V3_20190219_B	0.0005941770647653
41	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1683	1	V3_20190219_B	0.0005941770647653
42	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1683	1	V3_20190219_B	0.0005941770647653
43	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1683	1	V3_20190219_B	0.0005941770647653
44	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1683	1	V3_20190219_B	0.0005941770647653
45	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1744	1	V3_20190219_B	0.000573394495412844
46	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1744	1	V3_20190219_B	0.000573394495412844
47	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1744	1	V3_20190219_B	0.000573394495412844
48	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1744	1	V3_20190219_B	0.000573394495412844
49	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1744	1	V3_20190219_B	0.000573394495412844
50	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1642	7	V3_20190219_B	0.00426309378806334
51	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1642	7	V3_20190219_B	0.00426309378806334
52	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1642	7	V3_20190219_B	0.00426309378806334
53	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1642	7	V3_20190219_B	0.00426309378806334
54	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1642	7	V3_20190219_B	0.00426309378806334
55	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1382	2	V3_20190219_B	0.00144717800289436
56	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1382	2	V3_20190219_B	0.00144717800289436
57	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1382	2	V3_20190219_B	0.00144717800289436
58	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1382	2	V3_20190219_B	0.00144717800289436
59	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1382	2	V3_20190219_B	0.00144717800289436
60	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1131	2	V3_20190219_B	0.0017683465959328
61	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1131	2	V3_20190219_B	0.0017683465959328
62	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1131	2	V3_20190219_B	0.0017683465959328
63	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1131	2	V3_20190219_B	0.0017683465959328
64	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1131	2	V3_20190219_B	0.0017683465959328
65	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	768	5	V3_20190219_B	0.00651041666666667
66	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	768	5	V3_20190219_B	0.00651041666666667
67	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	768	5	V3_20190219_B	0.00651041666666667
68	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	768	5	V3_20190219_B	0.00651041666666667
69	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	768	5	V3_20190219_B	0.00651041666666667
70	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	518	3	V3_20190219_B	0.00579150579150579
71	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	518	3	V3_20190219_B	0.00579150579150579
72	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	518	3	V3_20190219_B	0.00579150579150579
73	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	518	3	V3_20190219_B	0.00579150579150579
74	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	518	3	V3_20190219_B	0.00579150579150579
75	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
76	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
77	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
78	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
79	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
80	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	361	1	V3_20190219_B	0.00277008310249307
25	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	576	0	V3_20190219_B	0
26	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	576	0	V3_20190219_B	0
27	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	576	0	V3_20190219_B	0
28	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	576	0	V3_20190219_B	0
29	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	576	0	V3_20190219_B	0
30	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	782	0	V3_20190219_B	0
31	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	782	0	V3_20190219_B	0
32	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	782	0	V3_20190219_B	0
33	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	782	0	V3_20190219_B	0
34	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	782	0	V3_20190219_B	0
35	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1034	0	V3_20190219_B	0
36	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1034	0	V3_20190219_B	0
37	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1034	0	V3_20190219_B	0
38	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1034	0	V3_20190219_B	0
39	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1034	0	V3_20190219_B	0
40	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1280	3	V3_20190219_B	0.00234375
41	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1280	3	V3_20190219_B	0.00234375
42	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1280	3	V3_20190219_B	0.00234375
43	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1280	3	V3_20190219_B	0.00234375
44	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1280	3	V3_20190219_B	0.00234375
45	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1375	3	V3_20190219_B	0.00218181818181818
46	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1375	3	V3_20190219_B	0.00218181818181818
47	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1375	3	V3_20190219_B	0.00218181818181818
48	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1375	3	V3_20190219_B	0.00218181818181818
49	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1375	3	V3_20190219_B	0.00218181818181818
50	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1377	6	V3_20190219_B	0.00435729847494553
51	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1377	6	V3_20190219_B	0.00435729847494553
52	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1377	6	V3_20190219_B	0.00435729847494553
53	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1377	6	V3_20190219_B	0.00435729847494553
54	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1377	6	V3_20190219_B	0.00435729847494553
55	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1304	3	V3_20190219_B	0.00230061349693252
56	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1304	3	V3_20190219_B	0.00230061349693252
57	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1304	3	V3_20190219_B	0.00230061349693252
58	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1304	3	V3_20190219_B	0.00230061349693252
59	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1304	3	V3_20190219_B	0.00230061349693252
60	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1102	6	V3_20190219_B	0.00544464609800363
61	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1102	6	V3_20190219_B	0.00544464609800363
62	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1102	6	V3_20190219_B	0.00544464609800363
63	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1102	6	V3_20190219_B	0.00544464609800363
64	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1102	6	V3_20190219_B	0.00544464609800363
65	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	745	3	V3_20190219_B	0.00402684563758389
66	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	745	3	V3_20190219_B	0.00402684563758389
67	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	745	3	V3_20190219_B	0.00402684563758389
68	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	745	3	V3_20190219_B	0.00402684563758389
69	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	745	3	V3_20190219_B	0.00402684563758389
70	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	442	3	V3_20190219_B	0.00678733031674208
71	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	442	3	V3_20190219_B	0.00678733031674208
72	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	442	3	V3_20190219_B	0.00678733031674208
73	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	442	3	V3_20190219_B	0.00678733031674208
74	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	442	3	V3_20190219_B	0.00678733031674208
75	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
76	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
77	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
78	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
79	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
80	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	238	4	V3_20190219_B	0.0168067226890756
25	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	74	0	V3_20190219_B	0
26	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	74	0	V3_20190219_B	0
27	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	74	0	V3_20190219_B	0
28	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	74	0	V3_20190219_B	0
29	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	74	0	V3_20190219_B	0
30	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	133	0	V3_20190219_B	0
31	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	133	0	V3_20190219_B	0
32	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	133	0	V3_20190219_B	0
33	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	133	0	V3_20190219_B	0
34	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	133	0	V3_20190219_B	0
35	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	221	0	V3_20190219_B	0
36	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	221	0	V3_20190219_B	0
37	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	221	0	V3_20190219_B	0
38	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	221	0	V3_20190219_B	0
39	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	221	0	V3_20190219_B	0
40	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	312	0	V3_20190219_B	0
41	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	312	0	V3_20190219_B	0
42	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	312	0	V3_20190219_B	0
43	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	312	0	V3_20190219_B	0
44	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	312	0	V3_20190219_B	0
45	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	349	0	V3_20190219_B	0
46	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	349	0	V3_20190219_B	0
47	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	349	0	V3_20190219_B	0
48	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	349	0	V3_20190219_B	0
49	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	349	0	V3_20190219_B	0
50	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	394	0	V3_20190219_B	0
51	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	394	0	V3_20190219_B	0
52	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	394	0	V3_20190219_B	0
53	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	394	0	V3_20190219_B	0
54	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	394	0	V3_20190219_B	0
55	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	407	0	V3_20190219_B	0
56	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	407	0	V3_20190219_B	0
57	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	407	0	V3_20190219_B	0
58	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	407	0	V3_20190219_B	0
59	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	407	0	V3_20190219_B	0
60	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	378	0	V3_20190219_B	0
61	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	378	0	V3_20190219_B	0
62	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	378	0	V3_20190219_B	0
63	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	378	0	V3_20190219_B	0
64	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	378	0	V3_20190219_B	0
65	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	285	1	V3_20190219_B	0.00350877192982456
66	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	285	1	V3_20190219_B	0.00350877192982456
67	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	285	1	V3_20190219_B	0.00350877192982456
68	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	285	1	V3_20190219_B	0.00350877192982456
69	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	285	1	V3_20190219_B	0.00350877192982456
70	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	195	1	V3_20190219_B	0.00512820512820513
71	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	195	1	V3_20190219_B	0.00512820512820513
72	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	195	1	V3_20190219_B	0.00512820512820513
73	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	195	1	V3_20190219_B	0.00512820512820513
74	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	195	1	V3_20190219_B	0.00512820512820513
75	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
76	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
77	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
78	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
79	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
80	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	119	0	V3_20190219_B	0
25	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	34	0	V3_20190219_B	0
26	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	34	0	V3_20190219_B	0
27	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	34	0	V3_20190219_B	0
28	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	34	0	V3_20190219_B	0
29	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	34	0	V3_20190219_B	0
30	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	41	0	V3_20190219_B	0
31	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	41	0	V3_20190219_B	0
32	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	41	0	V3_20190219_B	0
33	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	41	0	V3_20190219_B	0
34	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	41	0	V3_20190219_B	0
35	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	82	0	V3_20190219_B	0
36	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	82	0	V3_20190219_B	0
37	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	82	0	V3_20190219_B	0
38	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	82	0	V3_20190219_B	0
39	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	82	0	V3_20190219_B	0
40	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	99	0	V3_20190219_B	0
41	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	99	0	V3_20190219_B	0
42	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	99	0	V3_20190219_B	0
43	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	99	0	V3_20190219_B	0
44	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	99	0	V3_20190219_B	0
45	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	138	0	V3_20190219_B	0
46	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	138	0	V3_20190219_B	0
47	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	138	0	V3_20190219_B	0
48	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	138	0	V3_20190219_B	0
49	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	138	0	V3_20190219_B	0
50	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	176	0	V3_20190219_B	0
51	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	176	0	V3_20190219_B	0
52	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	176	0	V3_20190219_B	0
53	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	176	0	V3_20190219_B	0
54	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	176	0	V3_20190219_B	0
55	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	213	0	V3_20190219_B	0
56	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	213	0	V3_20190219_B	0
57	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	213	0	V3_20190219_B	0
58	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	213	0	V3_20190219_B	0
59	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	213	0	V3_20190219_B	0
60	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	191	1	V3_20190219_B	0.00523560209424084
61	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	191	1	V3_20190219_B	0.00523560209424084
62	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	191	1	V3_20190219_B	0.00523560209424084
63	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	191	1	V3_20190219_B	0.00523560209424084
64	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	191	1	V3_20190219_B	0.00523560209424084
65	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	145	0	V3_20190219_B	0
66	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	145	0	V3_20190219_B	0
67	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	145	0	V3_20190219_B	0
68	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	145	0	V3_20190219_B	0
69	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	145	0	V3_20190219_B	0
70	FEMALE	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	PMS2	69	0	V3_20190219_B	0
